Product_ID,Product_Name,Category,Price,Discount,Promotion,Sales_Volume,Season,Customer_Age,Customer_Gender,Store_Location,Marketing_Channel,Day_of_Week,Month,Stock_Availability,Competitor_Price,Customer_Loyalty
1230,Bag,Apparel,239.49,0.09,SeasonalSale,32,Spring,26,Male,City,Online,Saturday,September,In Stock,141.12,1
1231,Shoe,Footwear,61.97,0.13,20%Off,246,Summer,28,Female,Suburban,Online,Sunday,May,Out of Stock,204.75,0
1232,Shirt,Equipment,274.39,0.0,Buy1Get1,411,Winter,39,Male,City,Social Media,Saturday,August,In Stock,158.61,1
1233,Gloves,Accessories,205.36,0.01,Clearance,121,Spring,45,Female,Rural,Email,Monday,February,In Stock,86.25,0
1234,Shirt,Accessories,256.54,0.42,None,398,Fall,63,Female,Rural,In-Store,Friday,March,In Stock,223.03,1
1235,Bag,Footwear,14.88,0.07,Clearance,484,Winter,25,Female,Rural,Online,Saturday,August,In Stock,35.5,1
1236,Hat,Apparel,151.9,0.38,SeasonalSale,247,Winter,44,Female,City,Email,Wednesday,October,Low Stock,112.93,0
1237,Ball,Apparel,163.59,0.41,20%Off,179,Summer,30,Female,Suburban,In-Store,Friday,May,In Stock,174.67,1
1238,Shorts,Apparel,201.61,0.39,Buy1Get1,80,Summer,26,Male,Rural,Online,Tuesday,March,In Stock,292.63,1
1239,Shorts,Equipment,19.52,0.1,SeasonalSale,107,Winter,56,Female,Suburban,TV,Monday,October,Out of Stock,102.39,1
1240,Ball,Equipment,187.58,0.15,Buy1Get1,330,Fall,25,Male,Rural,Social Media,Saturday,June,Out of Stock,94.97,0
1241,Shorts,Accessories,55.22,0.25,20%Off,349,Winter,58,Female,Suburban,In-Store,Saturday,October,Low Stock,117.78,1
1242,Bag,Footwear,192.93,0.21,20%Off,363,Summer,40,Male,City,In-Store,Sunday,October,Low Stock,83.56,1
1243,Ball,Footwear,40.85,0.08,SeasonalSale,289,Spring,44,Male,Suburban,In-Store,Tuesday,February,In Stock,125.39,1
1244,Ball,Equipment,129.99,0.49,20%Off,157,Summer,25,Female,City,Email,Thursday,April,Low Stock,279.01,0
1245,Shorts,Accessories,125.2,0.08,Clearance,488,Summer,39,Female,Suburban,In-Store,Monday,November,In Stock,87.12,1
1246,Hat,Footwear,88.11,0.38,SeasonalSale,431,Spring,61,Female,Rural,TV,Thursday,October,Out of Stock,237.78,0
1247,Gloves,Equipment,232.01,0.5,None,78,Summer,33,Female,Suburban,Online,Saturday,February,Out of Stock,184.68,0
1248,Shorts,Equipment,55.21,0.44,None,477,Spring,49,Female,Suburban,Online,Thursday,September,Low Stock,189.45,0
1249,Shorts,Equipment,298.4,0.25,None,177,Winter,62,Female,City,TV,Tuesday,February,Out of Stock,12.83,1
1250,Ball,Equipment,43.5,0.26,20%Off,381,Spring,60,Female,City,Social Media,Thursday,May,Low Stock,132.29,1
1251,Gloves,Footwear,197.03,0.45,Clearance,496,Spring,63,Male,City,Email,Monday,June,In Stock,161.18,1
1252,Hat,Apparel,277.9,0.28,Clearance,15,Summer,19,Female,City,Online,Monday,June,Low Stock,36.37,1
1253,Bag,Equipment,161.1,0.48,20%Off,155,Winter,46,Male,City,Online,Friday,February,Out of Stock,199.31,1
1254,Gloves,Accessories,184.56,0.49,Buy1Get1,387,Fall,29,Female,City,Online,Sunday,February,Out of Stock,221.41,0
1255,Shirt,Accessories,137.14,0.37,SeasonalSale,467,Summer,43,Male,City,Email,Monday,January,In Stock,107.74,0
1256,Shorts,Footwear,177.97,0.35,20%Off,248,Spring,32,Male,Rural,Social Media,Wednesday,December,In Stock,272.47,1
1257,Shoe,Apparel,298.24,0.11,Clearance,121,Summer,44,Male,Suburban,Social Media,Monday,December,In Stock,173.4,1
1258,Hat,Equipment,194.88,0.07,None,283,Summer,32,Male,City,TV,Sunday,December,In Stock,114.26,0
1259,Gloves,Footwear,17.31,0.35,None,276,Summer,35,Female,City,In-Store,Tuesday,May,Low Stock,147.05,0
1260,Shoe,Apparel,14.46,0.04,Clearance,416,Winter,52,Female,City,TV,Friday,March,Low Stock,23.33,1
1261,Shorts,Footwear,60.08,0.2,Buy1Get1,66,Winter,34,Male,Suburban,TV,Tuesday,April,Out of Stock,245.13,1
1262,Shirt,Equipment,210.34,0.05,20%Off,273,Spring,33,Male,City,Social Media,Sunday,December,In Stock,243.2,0
1263,Shoe,Apparel,187.73,0.15,Buy1Get1,338,Fall,57,Male,Suburban,Social Media,Sunday,February,Out of Stock,139.56,0
1264,Shorts,Apparel,259.66,0.32,20%Off,39,Spring,35,Female,Rural,Online,Monday,April,In Stock,25.06,1
1265,Shoe,Apparel,63.49,0.22,None,412,Summer,59,Male,City,In-Store,Saturday,May,Out of Stock,199.35,1
1266,Hat,Footwear,31.79,0.39,SeasonalSale,222,Fall,47,Male,Suburban,Email,Monday,December,In Stock,69.05,1
1267,Bag,Accessories,276.13,0.28,20%Off,204,Spring,62,Male,City,Email,Wednesday,October,Out of Stock,129.83,0
1268,Bag,Footwear,138.69,0.5,None,249,Spring,51,Female,Rural,TV,Thursday,January,In Stock,246.71,0
1269,Bag,Footwear,297.38,0.26,None,73,Summer,25,Male,Rural,Email,Sunday,August,Low Stock,140.56,0
1270,Bag,Equipment,227.98,0.5,Buy1Get1,402,Fall,46,Male,Suburban,Email,Monday,June,Low Stock,172.99,1
1271,Hat,Equipment,270.01,0.21,Buy1Get1,416,Spring,63,Female,Rural,In-Store,Saturday,January,Out of Stock,138.99,0
1272,Ball,Apparel,58.18,0.5,None,400,Spring,64,Female,Rural,Online,Wednesday,February,In Stock,139.29,1
1273,Shoe,Equipment,262.88,0.28,20%Off,359,Fall,19,Female,City,Online,Sunday,May,Low Stock,19.95,1
1274,Shoe,Equipment,36.61,0.03,20%Off,243,Fall,25,Male,Suburban,Online,Thursday,December,Low Stock,249.14,0
1275,Shorts,Footwear,135.59,0.02,SeasonalSale,380,Fall,55,Male,City,Social Media,Tuesday,September,Out of Stock,135.39,0
1276,Gloves,Equipment,241.47,0.22,None,445,Spring,51,Female,Suburban,Email,Tuesday,January,In Stock,250.02,1
1277,Gloves,Accessories,160.46,0.02,Clearance,259,Winter,62,Male,Suburban,Social Media,Monday,August,In Stock,269.42,1
1278,Shoe,Equipment,125.52,0.13,SeasonalSale,104,Fall,25,Male,City,Online,Sunday,September,Out of Stock,248.06,0
1279,Ball,Accessories,244.78,0.33,None,47,Summer,26,Female,Rural,Email,Friday,September,Out of Stock,242.81,1
1280,Gloves,Equipment,87.15,0.48,None,238,Fall,25,Female,Suburban,Social Media,Monday,August,Low Stock,62.83,0
1281,Gloves,Equipment,187.04,0.34,None,69,Fall,24,Female,Suburban,Email,Tuesday,July,In Stock,224.04,0
1282,Bag,Equipment,249.01,0.09,None,199,Summer,52,Female,City,Online,Saturday,October,In Stock,19.94,1
1283,Bag,Accessories,255.74,0.35,20%Off,481,Winter,27,Female,Rural,Online,Friday,July,Out of Stock,10.02,1
1284,Shorts,Footwear,259.51,0.36,Clearance,289,Fall,63,Male,City,Email,Wednesday,July,In Stock,221.93,0
1285,Shirt,Apparel,137.25,0.36,SeasonalSale,462,Fall,44,Female,City,Online,Tuesday,December,In Stock,50.53,1
1286,Bag,Accessories,198.34,0.43,20%Off,318,Summer,42,Male,City,Email,Sunday,May,In Stock,79.78,1
1287,Ball,Footwear,236.18,0.13,None,420,Spring,20,Male,City,In-Store,Saturday,January,Low Stock,57.14,0
1288,Shirt,Equipment,177.39,0.25,20%Off,198,Winter,29,Male,Rural,TV,Wednesday,February,In Stock,226.48,0
1289,Bag,Footwear,221.9,0.14,None,464,Summer,62,Female,Suburban,In-Store,Saturday,April,In Stock,265.97,0
1290,Gloves,Accessories,132.36,0.01,20%Off,348,Winter,38,Female,Rural,TV,Monday,April,Low Stock,71.47,0
1291,Ball,Equipment,33.04,0.14,Buy1Get1,226,Winter,42,Female,City,Social Media,Thursday,May,In Stock,227.77,0
1292,Hat,Accessories,76.07,0.17,Clearance,479,Summer,62,Male,City,Online,Wednesday,January,Out of Stock,79.03,0
1293,Ball,Apparel,179.91,0.47,20%Off,297,Spring,31,Male,Suburban,Online,Sunday,November,In Stock,202.41,0
1294,Ball,Equipment,92.36,0.5,None,468,Winter,20,Female,City,Email,Wednesday,October,In Stock,47.95,1
1295,Ball,Apparel,260.5,0.3,Clearance,443,Fall,34,Female,Suburban,TV,Friday,January,Low Stock,59.15,1
1296,Ball,Footwear,211.04,0.01,Clearance,398,Spring,45,Female,Rural,Online,Wednesday,June,In Stock,20.19,1
1297,Gloves,Accessories,144.45,0.03,20%Off,178,Fall,49,Male,Suburban,Online,Friday,June,Low Stock,154.58,1
1298,Ball,Equipment,95.83,0.35,Clearance,452,Winter,28,Male,Suburban,TV,Friday,April,Low Stock,244.59,0
1299,Ball,Apparel,222.42,0.14,Buy1Get1,417,Fall,38,Male,Rural,TV,Thursday,May,In Stock,125.05,1
1300,Bag,Footwear,14.71,0.46,SeasonalSale,38,Winter,26,Male,City,TV,Thursday,December,Low Stock,72.02,1
1301,Bag,Apparel,188.97,0.44,20%Off,316,Summer,50,Male,Suburban,Social Media,Wednesday,February,Out of Stock,240.21,0
1302,Shoe,Accessories,295.84,0.49,None,440,Winter,19,Male,City,TV,Tuesday,January,Out of Stock,289.15,1
1303,Hat,Equipment,131.56,0.46,Clearance,139,Fall,33,Female,Suburban,Email,Thursday,July,In Stock,169.07,1
1304,Gloves,Apparel,36.87,0.12,SeasonalSale,81,Fall,43,Male,City,TV,Thursday,October,In Stock,233.04,0
1305,Shirt,Apparel,268.14,0.04,20%Off,58,Spring,44,Female,Suburban,Social Media,Sunday,February,Low Stock,111.24,0
1306,Shorts,Accessories,208.05,0.06,None,494,Winter,24,Female,Rural,Social Media,Saturday,May,Low Stock,217.98,1
1307,Gloves,Footwear,10.65,0.1,SeasonalSale,354,Summer,42,Female,Suburban,Social Media,Friday,September,Out of Stock,208.11,0
1308,Ball,Equipment,297.49,0.07,Clearance,177,Summer,25,Male,Rural,Email,Monday,March,Out of Stock,207.14,1
1309,Shorts,Apparel,299.92,0.09,Buy1Get1,358,Spring,54,Male,Rural,Email,Friday,February,In Stock,195.21,1
1310,Shorts,Apparel,200.38,0.2,SeasonalSale,317,Spring,46,Male,Rural,Online,Tuesday,May,In Stock,164.94,0
1311,Hat,Accessories,30.52,0.48,Clearance,69,Fall,53,Male,Rural,Email,Wednesday,September,Out of Stock,291.72,1
1312,Gloves,Accessories,23.99,0.03,None,125,Fall,31,Female,City,Email,Thursday,August,Out of Stock,256.34,1
1313,Gloves,Accessories,65.16,0.29,SeasonalSale,173,Spring,61,Female,Suburban,Email,Wednesday,November,Out of Stock,141.25,0
1314,Ball,Footwear,72.74,0.01,Buy1Get1,428,Spring,59,Female,City,TV,Monday,October,Out of Stock,270.02,0
1315,Gloves,Equipment,295.79,0.17,Clearance,175,Fall,64,Male,Rural,In-Store,Wednesday,December,Out of Stock,100.87,1
1316,Bag,Apparel,46.0,0.34,Clearance,382,Spring,57,Female,City,Online,Thursday,May,In Stock,227.8,0
1317,Shoe,Apparel,298.33,0.38,SeasonalSale,138,Summer,35,Male,Rural,Online,Wednesday,March,Low Stock,24.44,1
1318,Bag,Footwear,101.17,0.35,Buy1Get1,230,Winter,33,Female,Suburban,Social Media,Sunday,September,In Stock,281.48,1
1319,Bag,Apparel,220.6,0.28,None,264,Summer,60,Female,Rural,Email,Monday,August,Out of Stock,299.53,1
1320,Ball,Apparel,185.79,0.33,Clearance,314,Spring,24,Female,City,Online,Thursday,October,Low Stock,21.67,0
1321,Shorts,Equipment,218.4,0.5,Clearance,183,Fall,23,Female,City,Email,Monday,May,Out of Stock,61.79,1
1322,Shoe,Footwear,199.15,0.37,Clearance,395,Summer,38,Male,Suburban,TV,Saturday,December,Out of Stock,112.11,1
1323,Shirt,Footwear,99.98,0.45,SeasonalSale,144,Summer,46,Female,Rural,Social Media,Monday,December,Out of Stock,234.92,0
1324,Gloves,Apparel,57.91,0.08,None,256,Winter,57,Female,Suburban,TV,Wednesday,June,In Stock,103.79,1
1325,Shirt,Equipment,153.91,0.14,20%Off,148,Summer,19,Male,Suburban,Social Media,Sunday,September,In Stock,252.94,0
1326,Gloves,Apparel,249.03,0.04,None,213,Summer,28,Male,City,In-Store,Tuesday,March,In Stock,290.8,1
1327,Shorts,Accessories,72.81,0.4,SeasonalSale,360,Summer,35,Male,Rural,TV,Thursday,July,Low Stock,271.03,1
1328,Shorts,Apparel,42.94,0.31,Buy1Get1,281,Winter,50,Female,City,Social Media,Wednesday,August,Low Stock,200.79,0
1329,Bag,Accessories,270.72,0.48,None,427,Fall,23,Male,City,TV,Thursday,December,Low Stock,88.58,1
1330,Shorts,Accessories,95.38,0.24,Buy1Get1,25,Winter,59,Male,City,In-Store,Saturday,March,Out of Stock,263.06,0
1331,Shoe,Equipment,289.93,0.5,None,399,Spring,48,Female,Rural,Online,Monday,November,Low Stock,132.01,1
1332,Shoe,Equipment,257.83,0.21,Clearance,14,Fall,37,Female,Rural,TV,Wednesday,April,In Stock,232.57,0
1333,Bag,Footwear,60.16,0.31,20%Off,484,Winter,26,Female,Rural,TV,Sunday,January,In Stock,110.35,0
1334,Bag,Footwear,233.35,0.34,SeasonalSale,271,Summer,20,Female,City,In-Store,Thursday,December,Low Stock,87.14,0
1335,Shirt,Equipment,298.04,0.09,Buy1Get1,282,Spring,48,Male,Rural,Social Media,Friday,January,Out of Stock,234.07,0
1336,Shorts,Apparel,61.62,0.43,SeasonalSale,54,Spring,53,Female,City,Online,Sunday,September,Out of Stock,151.81,1
1337,Shirt,Footwear,16.59,0.44,SeasonalSale,287,Winter,60,Female,Rural,TV,Tuesday,August,Low Stock,124.77,0
1338,Shirt,Equipment,297.09,0.18,SeasonalSale,75,Winter,62,Male,City,In-Store,Wednesday,September,Out of Stock,34.31,1
1339,Hat,Footwear,161.59,0.19,None,405,Fall,51,Female,City,In-Store,Tuesday,May,Out of Stock,102.84,0
1340,Gloves,Equipment,81.8,0.26,Buy1Get1,493,Winter,55,Female,City,In-Store,Wednesday,July,Out of Stock,78.11,0
1341,Gloves,Equipment,165.29,0.2,Clearance,386,Fall,19,Female,Rural,In-Store,Friday,June,In Stock,299.87,1
1342,Hat,Apparel,19.57,0.35,Buy1Get1,425,Winter,64,Male,City,Online,Wednesday,October,In Stock,32.09,1
1343,Ball,Footwear,202.68,0.31,SeasonalSale,412,Summer,54,Female,City,TV,Monday,January,Out of Stock,78.66,1
1344,Hat,Equipment,217.74,0.42,20%Off,23,Winter,26,Male,Suburban,Email,Saturday,March,Low Stock,76.44,0
1345,Shirt,Footwear,52.0,0.03,20%Off,333,Winter,60,Female,Suburban,Online,Monday,December,Out of Stock,124.7,0
1346,Gloves,Accessories,93.9,0.04,None,442,Fall,27,Male,City,TV,Saturday,October,Low Stock,291.22,0
1347,Ball,Apparel,62.34,0.4,SeasonalSale,428,Summer,27,Male,City,Online,Saturday,January,In Stock,160.8,1
1348,Gloves,Accessories,27.01,0.4,Buy1Get1,101,Fall,63,Female,Rural,Social Media,Wednesday,May,Out of Stock,270.79,1
1349,Hat,Equipment,18.83,0.11,Clearance,492,Summer,19,Female,Suburban,Email,Wednesday,August,In Stock,118.1,0
1350,Shorts,Equipment,197.23,0.02,20%Off,232,Spring,59,Male,Suburban,Online,Wednesday,March,Out of Stock,103.01,1
1351,Ball,Footwear,62.98,0.25,20%Off,259,Fall,48,Female,Suburban,In-Store,Tuesday,June,In Stock,255.01,1
1352,Hat,Equipment,183.16,0.5,20%Off,59,Summer,58,Male,Rural,Social Media,Sunday,November,In Stock,232.97,1
1353,Gloves,Footwear,98.92,0.24,Clearance,468,Fall,24,Female,Suburban,TV,Sunday,November,In Stock,52.82,1
1354,Ball,Equipment,216.28,0.2,None,322,Winter,48,Female,City,Online,Thursday,July,Low Stock,246.18,1
1355,Hat,Footwear,118.34,0.08,Buy1Get1,382,Summer,30,Male,City,TV,Sunday,September,Out of Stock,34.74,1
1356,Shirt,Apparel,69.59,0.42,Buy1Get1,248,Summer,39,Male,City,Email,Sunday,September,In Stock,226.99,1
1357,Shorts,Apparel,132.59,0.46,None,254,Winter,60,Female,Rural,Social Media,Friday,July,In Stock,16.56,0
1358,Hat,Apparel,285.46,0.5,Buy1Get1,66,Spring,42,Male,Suburban,Social Media,Saturday,April,Out of Stock,190.52,1
1359,Hat,Footwear,235.89,0.14,SeasonalSale,229,Spring,31,Male,Rural,In-Store,Wednesday,June,Out of Stock,147.16,0
1360,Bag,Accessories,244.65,0.32,Buy1Get1,408,Winter,21,Female,Rural,Social Media,Monday,May,Out of Stock,292.82,0
1361,Gloves,Footwear,39.94,0.24,None,307,Summer,32,Female,Rural,Online,Wednesday,March,Low Stock,64.78,1
1362,Hat,Footwear,119.0,0.38,Buy1Get1,116,Spring,21,Male,Suburban,In-Store,Tuesday,December,Out of Stock,187.39,1
1363,Shorts,Equipment,219.61,0.17,Clearance,430,Fall,44,Male,City,Social Media,Friday,June,In Stock,206.65,0
1364,Shirt,Footwear,76.07,0.48,Buy1Get1,349,Winter,46,Male,Rural,Social Media,Tuesday,November,In Stock,223.69,0
1365,Gloves,Accessories,160.62,0.16,Clearance,256,Spring,19,Male,Rural,In-Store,Thursday,December,In Stock,70.22,1
1366,Gloves,Equipment,202.79,0.23,20%Off,118,Summer,28,Female,Suburban,In-Store,Saturday,May,Low Stock,148.49,1
1367,Bag,Equipment,144.49,0.14,SeasonalSale,304,Summer,24,Male,City,Email,Thursday,October,In Stock,150.27,0
1368,Shoe,Footwear,16.65,0.27,20%Off,16,Fall,43,Female,City,In-Store,Friday,January,Out of Stock,20.41,0
1369,Hat,Footwear,99.63,0.34,20%Off,56,Fall,35,Female,Suburban,TV,Tuesday,September,In Stock,57.01,1
1370,Shirt,Equipment,51.87,0.34,Clearance,280,Summer,55,Male,Suburban,Email,Tuesday,May,In Stock,267.26,0
1371,Shoe,Footwear,289.83,0.1,None,206,Winter,47,Male,Suburban,Email,Wednesday,November,In Stock,179.09,1
1372,Bag,Footwear,18.71,0.39,Clearance,108,Summer,60,Female,Suburban,Social Media,Sunday,April,Out of Stock,171.24,0
1373,Bag,Accessories,299.14,0.28,None,471,Winter,29,Male,City,In-Store,Thursday,January,In Stock,111.51,1
1374,Bag,Footwear,292.0,0.26,None,78,Winter,20,Male,City,Email,Saturday,May,Out of Stock,42.48,0
1375,Hat,Footwear,144.36,0.08,None,369,Summer,23,Female,Rural,Social Media,Monday,August,Out of Stock,28.17,0
1376,Gloves,Footwear,28.59,0.36,Clearance,178,Winter,58,Male,City,Email,Sunday,April,Out of Stock,161.12,0
1377,Bag,Apparel,142.71,0.4,Buy1Get1,379,Summer,34,Male,Suburban,In-Store,Wednesday,October,In Stock,18.19,1
1378,Hat,Accessories,290.9,0.43,None,291,Fall,39,Male,City,Email,Friday,June,Low Stock,41.04,1
1379,Bag,Apparel,118.16,0.18,Clearance,295,Summer,54,Female,Rural,Email,Sunday,June,In Stock,203.16,0
1380,Shoe,Equipment,188.81,0.24,SeasonalSale,67,Summer,30,Male,City,In-Store,Wednesday,June,Out of Stock,275.15,1
1381,Shirt,Accessories,221.82,0.38,Buy1Get1,196,Spring,63,Male,Rural,Online,Tuesday,November,Low Stock,181.58,1
1382,Shorts,Apparel,168.07,0.33,SeasonalSale,125,Summer,28,Female,Rural,Online,Saturday,July,Out of Stock,132.75,1
1383,Shirt,Apparel,47.73,0.28,None,196,Winter,20,Male,Rural,TV,Friday,February,In Stock,194.56,0
1384,Shorts,Accessories,239.4,0.49,Clearance,226,Winter,64,Female,Rural,Online,Thursday,December,Low Stock,168.87,1
1385,Gloves,Footwear,144.21,0.17,Clearance,92,Winter,54,Male,Rural,Online,Sunday,May,Low Stock,182.3,0
1386,Shirt,Footwear,248.05,0.41,Clearance,315,Winter,32,Male,Rural,Online,Wednesday,January,In Stock,273.73,1
1387,Hat,Accessories,174.34,0.44,Buy1Get1,303,Winter,29,Male,Rural,Email,Saturday,February,In Stock,159.14,0
1388,Gloves,Footwear,122.09,0.48,None,180,Winter,44,Female,Rural,Social Media,Monday,May,Low Stock,194.24,1
1389,Shirt,Footwear,94.61,0.27,20%Off,64,Fall,26,Female,City,Online,Saturday,April,In Stock,31.47,0
1390,Shoe,Apparel,14.71,0.48,20%Off,293,Spring,33,Female,Rural,In-Store,Saturday,December,Low Stock,153.34,1
1391,Bag,Equipment,242.8,0.12,Buy1Get1,234,Spring,23,Female,Rural,Social Media,Monday,June,In Stock,205.95,0
1392,Hat,Footwear,288.71,0.2,SeasonalSale,175,Summer,34,Male,Rural,Email,Monday,September,Out of Stock,250.97,0
1393,Shorts,Accessories,104.93,0.26,SeasonalSale,107,Summer,21,Female,Suburban,In-Store,Monday,October,Out of Stock,158.96,0
1394,Ball,Footwear,68.33,0.47,SeasonalSale,241,Summer,60,Male,City,TV,Monday,February,Out of Stock,164.91,1
1395,Gloves,Accessories,55.49,0.42,Clearance,253,Summer,47,Male,City,Online,Saturday,November,In Stock,152.4,1
1396,Gloves,Accessories,212.79,0.4,20%Off,384,Winter,51,Female,Suburban,Online,Tuesday,September,Low Stock,62.84,1
1397,Hat,Footwear,139.92,0.39,Buy1Get1,344,Fall,34,Male,City,In-Store,Wednesday,October,Out of Stock,95.71,0
1398,Shoe,Apparel,21.79,0.39,Clearance,379,Spring,30,Male,City,Email,Tuesday,November,Out of Stock,291.12,1
1399,Shorts,Footwear,261.03,0.37,SeasonalSale,73,Summer,64,Male,Rural,Email,Thursday,March,Low Stock,217.08,1
1400,Hat,Footwear,28.11,0.48,Buy1Get1,257,Spring,41,Female,Rural,In-Store,Thursday,December,Low Stock,116.36,0
1401,Hat,Footwear,287.3,0.47,SeasonalSale,322,Fall,49,Female,Rural,Online,Wednesday,September,In Stock,34.0,1
1402,Shirt,Equipment,151.86,0.4,None,20,Spring,53,Female,Rural,TV,Tuesday,January,In Stock,164.97,0
1403,Shoe,Accessories,294.27,0.25,SeasonalSale,58,Spring,22,Male,Suburban,TV,Monday,March,Low Stock,129.45,1
1404,Shoe,Accessories,204.1,0.18,Buy1Get1,280,Fall,63,Male,City,Online,Wednesday,September,Out of Stock,179.43,1
1405,Shoe,Apparel,252.09,0.34,SeasonalSale,290,Fall,63,Female,Rural,In-Store,Friday,December,In Stock,43.8,0
1406,Bag,Footwear,192.51,0.43,Buy1Get1,85,Winter,43,Male,Suburban,TV,Friday,September,Low Stock,111.91,0
1407,Shirt,Footwear,137.5,0.44,SeasonalSale,72,Fall,58,Female,Rural,Email,Tuesday,May,Low Stock,168.59,0
1408,Bag,Apparel,136.48,0.19,SeasonalSale,291,Winter,30,Male,Rural,In-Store,Wednesday,July,In Stock,111.57,1
1409,Ball,Equipment,83.41,0.05,Buy1Get1,240,Fall,40,Male,City,TV,Monday,June,Low Stock,182.17,1
1410,Shorts,Footwear,169.76,0.48,None,189,Spring,37,Female,Suburban,Online,Tuesday,July,Low Stock,109.63,0
1411,Gloves,Apparel,73.08,0.35,Clearance,252,Spring,42,Male,Suburban,Social Media,Friday,June,Low Stock,250.74,0
1412,Bag,Accessories,121.94,0.13,Buy1Get1,402,Fall,23,Female,City,TV,Thursday,July,In Stock,10.5,0
1413,Hat,Equipment,59.93,0.02,Clearance,458,Spring,35,Female,Rural,In-Store,Thursday,December,In Stock,132.7,0
1414,Gloves,Equipment,289.32,0.08,20%Off,133,Fall,22,Female,Rural,Online,Tuesday,August,Low Stock,223.27,1
1415,Ball,Apparel,162.88,0.27,Buy1Get1,338,Fall,53,Female,Rural,TV,Tuesday,May,Low Stock,36.4,0
1416,Shoe,Accessories,44.79,0.07,20%Off,185,Spring,30,Male,Rural,TV,Sunday,September,Out of Stock,147.57,0
1417,Ball,Accessories,245.42,0.45,20%Off,466,Winter,49,Male,City,TV,Sunday,June,Low Stock,106.3,0
1418,Shorts,Accessories,245.17,0.05,SeasonalSale,420,Spring,44,Female,Rural,In-Store,Friday,September,Low Stock,155.94,0
1419,Gloves,Equipment,87.11,0.37,Buy1Get1,492,Fall,43,Male,City,Online,Wednesday,April,Low Stock,112.25,0
1420,Gloves,Footwear,175.92,0.04,Buy1Get1,267,Spring,24,Male,Suburban,Online,Tuesday,December,Low Stock,200.6,1
1421,Ball,Footwear,162.05,0.24,Clearance,416,Winter,54,Female,Suburban,Email,Friday,July,In Stock,100.83,0
1422,Shoe,Footwear,14.5,0.49,Buy1Get1,362,Summer,62,Female,City,Online,Thursday,June,Low Stock,60.0,0
1423,Bag,Equipment,107.01,0.13,None,240,Summer,61,Male,City,Online,Tuesday,April,Low Stock,77.72,0
1424,Gloves,Apparel,232.64,0.47,Buy1Get1,260,Fall,48,Female,City,Email,Tuesday,June,In Stock,28.8,1
1425,Shorts,Equipment,294.12,0.46,Buy1Get1,367,Summer,42,Female,Suburban,Online,Friday,June,Out of Stock,229.59,1
1426,Bag,Footwear,177.98,0.1,Clearance,288,Fall,55,Female,Rural,Online,Thursday,February,Out of Stock,172.24,0
1427,Shirt,Accessories,123.41,0.3,20%Off,411,Summer,32,Male,Rural,Email,Thursday,November,Low Stock,52.12,0
1428,Shoe,Footwear,272.55,0.09,20%Off,316,Spring,28,Female,City,TV,Thursday,March,Out of Stock,160.81,0
